	Vineyard	Treatment	Replication	Time	Cluster weight (T0)	Berry weight(T0)	TSS (T0)	TA  (T0)	Firmness  (T0)	Multiplex (FER_RG)  (T0)	Multiplex (Ferrari)  (T0)	Rachis Index  (T0)	Cracking index  (T0)	Shattering(%) (T0)	Acceptance  (T0)	Cluster weight	Berry weight	TSS	TA	Firmness	Multiplex (FER_RG)	Multiplex (Ferrari)	Weightloss (%)	Rachis Index	Bleaching index 	Cracking index	Shatter	Shattering(%)	Decay	Decay (%)	Shriveling 	Acceptance	Vineyard_Number_of_measures	Vineyard_index	Vineyard_Std_index	Vineyard_Incidence	Vineyard_Std_Incidence	new_time	disruption_length	disruption_temperature	treatment	mapped_period	Temperature_dday	kPa
950	B	7	1	IV	595.95	7.315	22.3	0.492	3.5517846	4.71	0.3529	0.0	1	0.0	5.0	587.45	8.245	20.4	0.451	2.0053348	4.25	0.277	1.4469316537577666	1.0	2	2	2	0.3404545067665333	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
951	B	7	2	IV	613.87	9.145	20.4	0.411	3.7994698000000002	4.096	0.3259	0.1	1	0.0	5.0	602.92	7.87	20.3	0.289	3.4823124	3.592	0.5978	1.8161613481058922	1.0	3	3	1	0.1658594838452863	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
952	B	7	3	IV	551.69	8.86	20.3	0.402	3.8876502	4.167	0.3963	0.1	1	0.0	5.0	538.76	8.325	19.3	0.471	3.0405186	3.919	0.3688	2.3999554532630603	1.0	2	2	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
953	B	7	4	IV	470.66	8.415	21.4	0.396	5.59923	4.326	0.3173	0.0	1	0.0	5.0	460.14	8.54	20.2	0.295	2.6583479999999997	4.715	0.3252	2.286260703264232	1.0	2	1	1	0.21732516190724563	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
954	B	7	5	IV	634.35	10.68	19.7	0.34	4.933712	4.128	0.5516	0.1	1	0.0	5.0	616.45	11.105	19.6	0.276	3.6771168	4.918	0.5023	2.903722929677991	1.0	2	2	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
955	B	7	6	IV	621.59	8.895	19.8	0.42	3.0177532	5.605	0.4624	0.0	1	0.0	5.0	610.6	7.585	20.0	0.289	1.3824566	4.488	0.4541	1.799868981329841	1.0	1	1	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
956	B	7	7	IV	657.94	10.83	20.5	0.379	3.0774548	3.237	0.1399	0.0	1	0.0	5.0	638.03	9.945	20.8	0.318	2.5156306	4.022	0.4906	3.120542921179268	1.0	2	2	1	0.15673244204817957	1	1.5587041361691458	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
957	B	7	8	IV	515.06	9.1	21.2	0.372	4.9026264	5.54	0.4635	0.1	1	0.0	5.0	505.62	8.98	18.8	0.474	2.5214125999999997	4.582	0.3934	1.8670147541631938	1.0	2	2	1	0.19777698666983112	1	1.7760373402950835	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
958	B	7	9	IV	644.66	12.39	19.2	0.339	2.5388076	4.603	0.2641	0.0	1	0.0	5.0	632.67	12.04	19.0	0.384	4.161129	3.256	0.194	1.8951428074667696	0.9	3	3	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
959	B	7	10	IV	641.91	11.93	19.7	0.337	4.0777898	4.269	0.2997	0.1	2	0.0	5.0	628.17	12.885	19.3	0.34	5.7081472	4.948	0.3632	2.1873059840489057	1.0	2	2	3	0.4775777257748699	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	5	7	4	83.73691759761059	0.06607706961757924
960	A	8	1	IV	623.11	11.305	17.2	0.384	2.7121107999999996	6.289	0.8486	0.2	1	0.0	5.0	616.79	10.23	17.1	0.368	1.2287616	4.164	0.7756	1.0246599328782973	0.9	3	3	0	0.0	1	1.6585872014786234	1	2	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
961	A	8	2	IV	487.79	10.43	18.1	0.438	3.9936763999999996	4.199	0.9483	0.2	2	0.0	4.5	479.25	10.6	17.8	0.354	1.0228511999999998	4.921	0.8585	1.7819509650495609	1.0	2	2	0	0.0	5	11.058946270213877	2	2	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
962	A	8	3	IV	623.66	9.815	17.7	0.387	2.1394576	2.914	0.6424	0.3	1	0.0	4.5	611.13	9.2	16.2	0.306	0.8583359999999999	3.332	0.8506	2.050300263446398	1.0	3	3	0	0.0	6	9.03244808796819	2	1	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
963	A	8	4	IV	581.04	7.9	18.7	0.325	3.2919768	3.573	0.5681	0.1	1	0.17210519069255129	5.0	559.52	8.01	16.2	0.344	1.251312	3.185	0.6361	3.8461538461538427	0.9	3	3	1	0.17872462110380327	4	5.726336860165857	1	2	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
964	A	8	5	IV	622.91	10.055	17.7	0.435	4.2771316	3.567	0.6094	0.2	1	0.0	5.0	609.78	10.285	16.5	0.381	0.9789407999999999	4.516	0.6896	2.1532355931647476	0.9	2	2	0	0.0	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
965	A	8	6	IV	446.7	9.685	17.2	0.453	2.17903	6.336	0.5362	0.1	1	0.0	5.0	440.26	5.31	17.3	0.34	0.6253824	4.267	0.5008	1.4627719983646024	0.7	3	3	2	0.454277018125653	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
966	A	8	7	IV	600.69	8.1	19.1	0.409	2.5080258	4.484	0.4115	0.2	1	0.0	5.0	591.24	8.12	17.7	0.316	1.2670319999999997	3.523	0.6085	1.5983357012380837	0.9	2	2	0	0.0	1	1.3733847506934576	2	2	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
967	A	8	8	IV	674.49	8.28	18.1	0.456	3.2140079999999998	4.052	0.4909	0.1	1	0.14826016694094798	5.0	661.32	6.345	18.1	0.351	1.2187343999999998	4.809	0.7091	1.991471602250039	1.0	2	2	1	0.15121272606302547	0	0.0	1	2	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
968	A	8	9	IV	636.75	6.285	17.2	0.521	4.374318199999999	3.251	0.482	0.1	1	0.0	5.0	626.37	6.475	20.0	0.336	0.7205951999999999	3.661	0.7386	1.6571674888644083	1.0	2	2	0	0.0	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
969	A	8	10	IV	662.19	7.99	17.7	0.443	4.374318199999999	3.258	0.4184	0.1	2	0.0	5.0	651.09	8.335	16.6	0.3	0.9768912	3.358	0.3665	1.704833433165925	0.9	3	3	1	0.15358859758251547	3	3.8404828825507997	1	2	4	1.57	0.06	47	6.831300510639732	4	3	5	8	4	113.00983426427725	0.06607706961757924
970	B	8	1	IV	584.76	11.34	20.1	0.414	4.801186599999999	3.338	0.2042	0.2	1	0.0	4.5	570.89	6.925	19.1	0.421	1.241513	3.593	0.2684	2.4295398413004268	1.0	3	3	1	0.17516509310024697	2	2.4260365394384205	1	2	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
971	B	8	2	IV	658.65	9.13	20.2	0.415	3.1220252	3.883	0.3719	0.0	1	0.0	5.0	645.3	8.625	19.7	0.285	2.895753	4.342	0.3958	2.0688052068805245	0.9	2	1	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
972	B	8	3	IV	661.46	10.065	19.7	0.399	3.3319804	5.545	0.5044	0.1	1	0.0	5.0	649.22	9.86	20.0	0.454	2.234743	4.914	0.3509	1.8853393302732522	1.0	2	1	2	0.3080619820707926	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
973	B	8	4	IV	667.92	7.035	20.0	0.447	3.4897114	5.753	0.6352	0.1	2	0.14971852916516948	5.0	657.12	6.88	18.4	0.357	0.941535	5.236	0.7119	1.6435354273192042	1.0	2	2	8	1.2174336498660823	8	8.375943511078647	1	1	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
974	B	8	5	IV	681.95	10.18	20.7	0.482	5.5659002	4.931	0.4089	0.0	2	0.0	5.0	671.48	8.925	20.4	0.34	1.6255456000000001	4.014	0.4038	1.5592422708047935	1.0	2	2	8	1.1913981056770118	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
975	B	8	6	IV	659.86	8.235	19.1	0.45	3.5778329999999996	4.744	0.5071	0.1	1	0.0	5.0	643.78	7.805	18.6	0.46	2.5109364000000003	3.99	0.5582	2.497747677778129	1.0	2	2	4	0.6213302681040107	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
976	B	8	7	IV	577.56	7.745	20.7	0.453	2.9086203999999998	3.973	0.494	0.0	1	0.0	5.0	565.48	8.72	19.9	0.291	2.3054892	3.682	0.7679	2.1362382400792117	1.0	2	2	0	0.0	1	1.542052769328712	1	2	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
977	B	8	8	IV	640.23	8.705	19.9	0.487	4.0281528	4.633	0.3172	0.0	1	0.0	5.0	624.4	9.41	18.6	0.313	2.9347178	6.052	0.5275	2.5352338244714994	1.0	1	1	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
978	B	8	9	IV	664.14	9.04	20.7	0.487	2.9147062	2.968	0.2139	0.0	1	0.0	5.0	647.23	8.71	20.4	0.349	3.5290191999999996	3.512	0.2315	2.612672465738604	1.0	2	2	2	0.3090091621216569	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
979	B	8	10	IV	644.43	6.78	21.4	0.447	5.773493599999999	4.121	0.2766	0.0	1	0.0	5.0	631.21	7.4	20.7	0.332	2.3306359999999997	3.091	0.282	2.094390139573187	1.0	2	2	2	0.3168517609036612	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	3	5	8	4	113.00983426427725	0.06607706961757924
980	A	9	1	IV	560.21	8.025	17.5	0.447	4.1085422	3.946	0.2667	0.1	1	0.0	5.0	550.27	10.015	17.8	0.333	1.4207807999999997	4.868	0.4226	1.8063859559852538	0.9	3	2	0	0.0	1	1.82001562869137	2	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
981	A	9	2	IV	549.06	12.245	15.3	0.375	5.6135674	3.49	0.4296	0.1	1	0.0	5.0	540.98	12.125	16.3	0.28	1.8223487999999999	4.17	0.7612	1.493585714813843	0.9	2	2	0	0.0	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
982	A	9	3	IV	626.19	7.975	18.5	0.402	1.9282186	2.765	0.542	0.1	1	0.0	5.0	616.36	8.41	17.7	0.299	0.41675999999999996	4.406	0.788	1.5948471672399311	0.9	2	2	0	0.0	3	4.09338698163411	1	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
983	A	9	4	IV	575.43	8.91	17.4	0.404	1.9359802	5.444	0.6494	0.1	1	0.0	5.0	566.1	8.37	17.7	0.339	0.48492959999999996	5.948	0.6881	1.6481187069422234	1.0	2	2	0	0.0	1	1.4785373608903019	2	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
984	A	9	5	IV	529.55	15.185	18.8	0.366	5.2360518	6.629	0.601	0.1	1	0.0	5.0	522.95	13.13	18.5	0.294	1.8585935999999998	4.754	0.7601	1.2620709436848472	0.9	3	3	0	0.0	0	0.0	1	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
985	A	9	6	IV	461.26	9.115	17.6	0.426	4.3947316	6.628	0.7775	0.1	1	0.0	5.0	454.85	8.92	17.8	0.357	1.6610255999999999	3.428	0.6289	1.409255798614921	0.9	2	2	3	0.6595580960756293	1	1.9610860723315378	1	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
986	A	9	7	IV	588.78	10.355	18.3	0.361	2.7028497999999996	4.338	0.3941	0.1	1	0.0	5.0	581.14	9.23	17.6	0.301	0.5985503999999999	3.479	0.5254	1.3146573975289924	0.9	3	3	0	0.0	1	1.5882575627215474	2	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
987	A	9	8	IV	589.71	7.46	18.1	0.39	1.8941734	6.143	0.6022	0.1	1	0.0	5.0	582.91	7.365	18.3	0.337	0.64824	4.754	0.5452	1.1665608756068808	0.9	3	3	0	0.0	2	2.5269767202484092	1	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
988	A	9	9	IV	551.62	12.75	17.9	0.404	4.7455226	5.749	0.5302	0.1	1	0.0	5.0	544.71	15.64	17.9	0.366	1.192176	3.116	0.4688	1.2685649244552086	0.8	3	3	0	0.0	1	2.8712525931229456	1	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
989	A	9	10	IV	588.99	13.435	14.9	0.324	6.040915999999999	3.555	0.5431	0.1	1	0.0	5.0	579.15	16.12	15.4	0.234	1.3163856	4.13	0.5065	1.6990416990417045	0.9	3	3	2	0.34533367866701203	2	5.566778900112234	1	2	4	1.57	0.06	47	6.831300510639732	4	1	10	9	4	88.39420926427725	0.06607706961757924
990	B	9	1	IV	605.63	10.385	19.2	0.415	2.939853	2.901	0.2488	0.1	1	0.0	5.0	595.04	10.73	19.2	0.423	3.1251906	3.844	0.4759	1.7797122882495349	0.9	4	4	1	0.1680559290131756	1	1.8032401183113742	2	2	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
991	B	9	2	IV	522.85	7.64	21.6	0.468	4.040246	4.911	0.5105	0.1	1	0.0	5.0	512.94	11.36	19.5	0.477	2.9909795999999997	4.266	0.369	1.931999844036333	1.0	2	2	1	0.19495457558388893	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
992	B	9	3	IV	631.74	8.26	21.1	0.43	4.6600274	4.254	0.4709	0.0	1	0.1582929686263336	5.0	619.7	7.595	19.6	0.354	2.7309758	3.25	0.3017	1.9428755849604586	1.0	2	1	3	0.4841052121994513	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
993	B	9	4	IV	621.79	10.665	19.9	0.454	2.4785179999999998	3.542	0.1877	0.0	1	0.0	5.0	608.35	8.465	18.5	0.439	2.2495605999999997	3.739	0.2517	2.2092545409714703	1.0	2	2	1	0.16437905810799705	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
994	B	9	5	IV	667.98	8.495	19.7	0.465	3.2837252	3.477	0.3759	0.0	1	0.0	5.0	643.09	9.005	18.9	0.344	1.5195096	4.089	0.5589	3.8703758416395817	1.0	3	3	3	0.46649769083643033	0	0.0	1	1	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
995	B	9	6	IV	603.52	11.975	19.4	0.413	4.4034144	6.387	0.6056	0.1	1	0.0	5.0	587.03	12.845	19.3	0.387	2.7832098	5.039	0.4389	2.8090557552424933	1.0	2	2	2	0.3406980903872034	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
996	B	9	7	IV	551.59	9.04	20.3	0.448	4.6062351999999995	3.847	0.28	0.0	2	0.0	5.0	549.02	8.39	18.9	0.49	2.8258691999999996	3.903	0.3046	0.4681068084951459	1.0	4	4	2	0.36428545408181856	0	0.0	1	1	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
997	B	9	8	IV	655.07	7.385	20.7	0.482	3.8357984	5.648	0.5354	0.1	1	0.1526554414032088	5.0	646.93	8.675	18.5	0.474	2.4162488	5.146	0.6113	1.2582505062371665	1.0	2	2	3	0.46372868780238974	1	1.3409487888952438	1	2	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
998	B	9	9	IV	618.45	10.795	20.0	0.502	4.1249866	4.187	0.383	0.1	1	0.16169455897809037	5.0	608.64	10.955	19.2	0.451	1.502781	4.691	0.4808	1.611790220820199	0.9	4	4	1	0.1643007360672976	0	0.0	1	1	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
999	B	9	10	IV	681.35	8.575	20.0	0.439	2.1125566	4.26	0.4244	0.0	1	0.0	5.0	659.82	10.145	19.2	0.439	2.4865638	4.471	0.5849	3.263011124246002	1.0	3	3	2	0.303112970203995	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	1	10	9	4	88.39420926427725	0.06607706961757924
1000	A	10	1	IV	654.38	5.655	18.7	0.468	1.0431218	3.656	0.3747	0.1	1	0.0	5.0	642.27	6.345	18.3	0.306	1.112256	4.364	0.712	1.8854998676569066	1.0	2	1	0	0.0	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1001	A	10	2	IV	541.17	8.765	18.9	0.332	2.3484426	3.232	0.2694	0.1	1	0.0	5.0	529.75	8.745	17.4	0.361	0.6872447999999999	3.784	0.7007	2.155733836715424	0.9	2	2	1	0.18876828692779613	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1002	A	10	3	IV	605.04	7.15	18.3	0.384	2.7530846	4.277	0.5239	0.1	1	0.0	5.0	599.36	7.835	17.5	0.349	1.3182192	4.252	0.7948	0.9476775226908618	1.0	4	4	0	0.0	10	13.072277095568607	1	1	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1003	A	10	4	IV	512.6	6.58	19.8	0.508	2.7087004	3.059	0.3953	0.1	1	0.0	5.0	505.93	6.515	18.8	0.337	1.1208288	3.826	0.577	1.3183642005811114	1.0	2	2	0	0.0	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1004	A	10	5	IV	500.35	10.445	16.8	0.39	3.1506314	3.734	0.2474	0.1	1	0.0	5.0	493.5	8.39	17.4	0.297	1.3389408	4.293	0.7826	1.388044579533946	0.9	2	2	0	0.0	0	0.0	1	2	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1005	A	10	6	IV	510.58	10.82	17.1	0.357	1.7497214	2.702	0.3525	0.1	1	0.0	5.0	494.28	11.06	16.6	0.34	0.8898143999999999	5.968	0.8963	3.2977259852715086	0.9	2	2	2	0.40462895524803755	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1006	A	10	7	IV	641.89	11.31	15.3	0.286	3.6735496	4.073	0.5083	0.2	1	0.15578993285453893	5.0	632.47	9.9	17.7	0.364	0.8017728	4.167	0.4787	1.4893987066580168	1.0	2	2	1	0.15811026609957785	3	4.695874903157462	2	2	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1007	A	10	8	IV	592.55	11.98	16.5	0.31	2.8966938	5.523	0.708	0.1	1	0.1687621297780778	5.0	584.72	12.575	17.9	0.382	0.9771071999999998	3.455	0.4506	1.3391024763989476	0.9	3	3	1	0.17102202763715965	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1008	A	10	9	IV	638.46	10.135	15.9	0.312	4.0145504	3.765	0.3489	0.1	1	0.0	5.0	629.7	9.915	16.5	0.382	1.6114895999999996	4.397	0.5353	1.3911386374464014	0.8	3	3	0	0.0	2	3.149118627918056	2	2	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1009	A	10	10	IV	461.78	6.09	17.2	0.475	1.9575892	2.667	0.5828	0.1	1	0.21655333708692454	5.0	453.96	5.75	17.4	0.26	0.3513888	2.621	0.5359	1.72261873292801	1.0	2	2	1	0.2202837254383646	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	2	10	10	4	157.29837593094382	0.06607706961757924
1010	B	10	1	IV	622.9	7.87	20.4	0.426	2.5588976000000003	3.372	0.2581	0.0	1	0.0	5.0	614.24	7.885	19.2	0.413	2.1892416	5.039	0.7473	1.4098723625944205	0.8	2	2	4	0.6512112529304506	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1011	B	10	2	IV	637.19	8.12	20.1	0.465	3.0678704	4.043	0.4308	0.1	1	0.0	5.0	630.61	9.16	20.3	0.3	2.0387234	3.576	0.4113	1.0434341352024294	1.0	2	2	6	0.9514596977529692	1	1.4525618052362	1	2	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1012	B	10	3	IV	548.54	7.715	20.1	0.438	2.4664346	6.766	0.494	0.0	1	0.0	5.0	540.28	7.695	20.3	0.471	2.7574456	4.718	0.6468	1.5288368993855022	1.0	2	2	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1013	B	10	4	IV	599.55	8.53	21.0	0.404	3.4413484	3.574	0.3554	0.1	1	0.0	5.0	590.8	7.105	21.0	0.28	2.2571164	4.066	0.4863	1.4810426540284363	0.9	2	2	0	0.0	4	4.810426540284361	1	2	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1014	B	10	5	IV	612.72	10.915	20.2	0.384	3.905888	4.192	0.4516	0.1	1	0.0	5.0	605.69	10.145	20.6	0.468	2.7199606000000003	3.258	0.4394	1.1606597434331047	0.9	3	3	2	0.3302019184731463	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1015	B	10	6	IV	628.31	10.035	20.9	0.441	3.9953717999999996	4.947	0.4743	0.0	1	0.0	5.0	620.35	11.72	21.0	0.48	2.0070694	4.399	0.6286	1.2831466107842222	1.0	2	2	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1016	B	10	7	IV	581.73	11.195	18.5	0.447	3.8907568	3.094	0.2851	0.0	1	0.0	5.0	657.29	11.065	18.3	0.253	1.8459868000000001	3.863	0.441	0.9194524920632287	1.0	2	2	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1017	B	10	8	IV	664.12	8.555	19.7	0.42	4.1857074	3.48	0.2139	0.0	1	0.0	5.0	576.43	9.68	19.0	0.453	1.9309136	4.121	0.3924	1.0391151546501607	1.0	2	2	0	0.0	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1018	B	10	9	IV	569.29	11.725	20.6	0.445	3.0958102	3.394	0.3466	0.0	1	0.0	5.0	565.97	11.665	20.3	0.286	3.2757087999999994	3.386	0.3505	0.5866035302224386	1.0	4	4	0	0.0	1	2.061063307242433	1	1	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1019	B	10	10	IV	662.72	8.47	19.9	0.447	3.8655218	6.199	0.6073	0.1	1	0.0	5.0	648.8	8.23	19.8	0.445	3.0101974	4.062	0.3014	2.1454993834772	0.8	3	3	2	0.3082614056720099	0	0.0	1	2	4	1.09	0.08	8	5.656854249492381	4	2	10	10	4	157.29837593094382	0.06607706961757924
1020	A	11	1	IV	648.46	7.895	16.4	0.389	2.0199172	3.577	0.3741	0.1	1	0.0	5.0	611.15	8.155	17.2	0.36	1.3543104	3.265	0.4514	6.1048842346396235	1.0	3	3	1	0.16362595107584063	26	34.69361040661049	1	1	4	1.57	0.06	47	6.831300510639732	4	3	10	11	4	224.2327509309438	0.06607706961757924
1021	A	11	2	IV	657.56	7.205	18.6	0.399	2.9413229999999997	6.336	0.8819	0.1	2	0.0	5.0	638.31	6.93	17.1	0.36	0.6655536	4.4	0.746	3.015776033588695	1.0	2	2	0	0.0	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	3	10	11	4	224.2327509309438	0.06607706961757924
1022	A	11	3	IV	545.9	8.935	18.4	0.384	2.0717886	2.919	0.2901	0.1	1	0.0	5.0	528.32	6.42	18.2	0.366	1.0684799999999999	3.428	0.4874	3.3275287704421426	1.0	2	2	0	0.0	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	3	10	11	4	224.2327509309438	0.06607706961757924
1023	A	11	4	IV	649.31	10.295	17.4	0.336	3.414957	3.301	0.5214	0.1	2	0.0	5.0	615.56	10.085	17.5	0.373	0.7608096	4.557	0.7576	5.482812398466438	1.0	3	3	0	0.0	9	14.745110143609075	2	1	4	1.57	0.06	47	6.831300510639732	4	3	10	11	4	224.2327509309438	0.06607706961757924
1024	A	11	5	IV	648.81	10.35	16.7	0.384	2.773841	3.731	0.364	0.1	1	0.0	5.0	632.05	8.415	17.2	0.345	0.6110399999999999	3.746	0.3207	2.6516889486591237	0.9	3	3	2	0.31643066213116056	3	3.9941460327505736	2	2	4	1.57	0.06	47	6.831300510639732	4	3	10	11	4	224.2327509309438	0.06607706961757924
1025	A	11	6	IV	643.64	9.455	18.9	0.372	2.2091846	5.612	0.8319	0.0	1	0.0	5.0	628.59	9.42	19.8	0.332	0.7617071999999999	4.271	0.622	2.394247442689186	1.0	2	2	0	0.0	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	3	10	11	4	224.2327509309438	0.06607706961757924
1026	A	11	7	IV	461.81	8.26	17.2	0.396	3.6474522	4.94	0.8445	0.1	1	0.0	5.0	451.93	8.82	17.8	0.384	1.1491295999999998	2.981	0.5261	2.1861792755515226	1.0	2	2	0	0.0	0	0.0	2	2	4	1.57	0.06	47	6.831300510639732	4	3	10	11	4	224.2327509309438	0.06607706961757924
1027	A	11	8	IV	666.39	8.055	17.7	0.316	2.5846814	3.781	0.7293	0.1	1	0.15006227584447546	5.0	648.0	7.45	17.0	0.352	0.44882399999999995	3.807	0.7133	2.837962962962961	1.0	3	2	1	0.15432098765432098	5	5.7484567901234565	2	1	4	1.57	0.06	47	6.831300510639732	4	3	10	11	4	224.2327509309438	0.06607706961757924
